,ID,요일,기상상태,노면상태,사고유형,사고유형 - 세부분류,법규위반,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,연,월,일,시간,도시,구,동,도로형태1,도로형태2,설치개수,cnt,급지구분_1,급지구분_2,급지구분_3
1481,ACCIDENT_01481,목요일,맑음,건조,차대차,측면충돌,교차로운행방법위반,화물,남,37세,상해없음,자전거,여,65세,경상,2019,2,14,10,대구광역시,달서구,갈산동,교차로,교차로안,349.0,,0.0,0.0,4.0
1482,ACCIDENT_01482,목요일,맑음,건조,차대차,측면충돌,안전거리미확보,승용,여,52세,상해없음,승용,남,19세,부상신고,2019,2,14,11,대구광역시,달서구,두류동,단일로,기타,1290.0,,0.0,3.0,3.0
1483,ACCIDENT_01483,목요일,맑음,건조,차대차,측면충돌,불법유턴,자전거,남,54세,중상,승합,남,66세,상해없음,2019,2,14,11,대구광역시,서구,내당동,교차로,교차로부근,,,,,
1484,ACCIDENT_01484,목요일,맑음,건조,차대차,측면충돌,차로위반,승용,남,63세,상해없음,이륜,남,54세,경상,2019,2,14,11,대구광역시,달서구,감삼동,단일로,기타,932.0,,0.0,1.0,3.0
1485,ACCIDENT_01485,목요일,맑음,건조,차대차,기타,안전운전불이행,원동기,여,59세,경상,승용,남,55세,상해없음,2019,2,14,12,대구광역시,달서구,진천동,단일로,기타,627.0,,0.0,1.0,3.0
1486,ACCIDENT_01486,목요일,맑음,건조,차대차,후진중충돌,안전운전불이행,화물,남,52세,상해없음,승용,여,35세,경상,2019,2,14,12,대구광역시,북구,고성동2가,교차로,교차로안,84.0,1.0,2.0,0.0,0.0
1487,ACCIDENT_01487,목요일,맑음,건조,차대차,추돌,안전운전불이행,승용,여,64세,상해없음,승용,남,45세,경상,2019,2,14,13,대구광역시,북구,노원동3가,교차로,교차로부근,671.0,,0.0,15.0,14.0
1488,ACCIDENT_01488,목요일,맑음,건조,차대차,추돌,안전운전불이행,승용,남,86세,상해없음,승용,여,37세,경상,2019,2,14,13,대구광역시,달서구,용산동,교차로,교차로부근,480.0,,0.0,2.0,2.0
1489,ACCIDENT_01489,목요일,맑음,건조,차대차,측면충돌,안전운전불이행,화물,남,41세,상해없음,승용,여,38세,경상,2019,2,14,14,대구광역시,동구,율하동,단일로,기타,407.0,,0.0,0.0,4.0
1490,ACCIDENT_01490,목요일,맑음,건조,차대사람,길가장자리구역통행중,안전운전불이행,승용,남,47세,상해없음,보행자,여,12세,경상,2019,2,14,14,대구광역시,중구,공평동,단일로,기타,71.0,,4.0,0.0,0.0
1491,ACCIDENT_01491,목요일,맑음,건조,차대차,측면충돌,교차로운행방법위반,승용,남,66세,상해없음,이륜,남,29세,중상,2019,2,14,15,대구광역시,달서구,송현동,교차로,교차로안,1365.0,,0.0,7.0,7.0
1492,ACCIDENT_01492,목요일,맑음,건조,차대차,정면충돌,안전운전불이행,승용,남,21세,상해없음,승용,여,45세,경상,2019,2,14,16,대구광역시,달서구,이곡동,단일로,기타,404.0,,0.0,1.0,1.0
1493,ACCIDENT_01493,목요일,맑음,건조,차대차,측면충돌,안전운전불이행,승용,여,40세,상해없음,자전거,남,73세,중상,2019,2,14,17,대구광역시,서구,비산동,단일로,기타,,,,,
1494,ACCIDENT_01494,목요일,맑음,건조,차대사람,차도통행중,안전운전불이행,승용,남,54세,상해없음,보행자,여,66세,부상신고,2019,2,14,18,대구광역시,남구,봉덕동,단일로,기타,1424.0,8.0,9.0,3.0,0.0
1495,ACCIDENT_01495,목요일,맑음,건조,차대차,측면충돌,보행자보호의무위반,이륜,남,54세,부상신고,승용,남,44세,상해없음,2019,2,14,18,대구광역시,수성구,욱수동,교차로,교차로횡단보도내,,,,,
1496,ACCIDENT_01496,목요일,맑음,건조,차대차,추돌,안전운전불이행,승용,남,20세,상해없음,승용,남,69세,경상,2019,2,14,18,대구광역시,서구,내당동,단일로,기타,,,,,
1497,ACCIDENT_01497,목요일,맑음,건조,차대사람,횡단중,안전운전불이행,승용,남,62세,상해없음,보행자,남,3세,경상,2019,2,14,18,대구광역시,달서구,성당동,단일로,기타,46.0,,0.0,1.0,2.0
1498,ACCIDENT_01498,목요일,맑음,건조,차대차,측면충돌,안전거리미확보,승용,남,36세,상해없음,승합,남,37세,상해없음,2019,2,14,18,대구광역시,달서구,감삼동,단일로,기타,932.0,,0.0,1.0,3.0
1499,ACCIDENT_01499,목요일,맑음,건조,차대사람,보도통행중,기타,자전거,남,47세,부상신고,보행자,남,34세,경상,2019,2,14,19,대구광역시,서구,평리동,기타,기타,,,,,
1500,ACCIDENT_01500,목요일,맑음,건조,차대사람,기타,안전운전불이행,승용,남,70세,상해없음,보행자,남,31세,경상,2019,2,14,19,대구광역시,달서구,감삼동,기타,기타,932.0,,0.0,1.0,3.0
1501,ACCIDENT_01501,목요일,맑음,건조,차대차,기타,안전운전불이행,기타불명,기타불명,미분류,기타불명,자전거,남,18세,부상신고,2019,2,14,22,대구광역시,수성구,대흥동,단일로,기타,,,,,
1502,ACCIDENT_01502,목요일,맑음,건조,차대차,측면충돌,안전거리미확보,승용,남,64세,상해없음,승용,남,20세,경상,2019,2,14,22,대구광역시,달서구,송현동,교차로,교차로안,1365.0,,0.0,7.0,7.0
1503,ACCIDENT_01503,목요일,맑음,건조,차대사람,기타,안전운전불이행,화물,남,55세,상해없음,보행자,남,39세,경상,2019,2,14,22,대구광역시,달서구,성당동,단일로,기타,46.0,,0.0,1.0,2.0
1504,ACCIDENT_01504,목요일,맑음,건조,차대차,측면충돌,안전운전불이행,승용,여,37세,상해없음,이륜,남,22세,경상,2019,2,14,23,대구광역시,수성구,범어동,교차로,교차로안,,,,,
1505,ACCIDENT_01505,금요일,맑음,건조,차대차,측면충돌,안전거리미확보,승합,남,52세,상해없음,승용,남,55세,중상,2019,2,15,0,대구광역시,달서구,이곡동,단일로,기타,404.0,,0.0,1.0,1.0
1506,ACCIDENT_01506,금요일,맑음,건조,차대사람,횡단중,안전운전불이행,승용,남,32세,상해없음,보행자,여,43세,사망,2019,2,15,2,대구광역시,서구,내당동,단일로,기타,,,,,
1507,ACCIDENT_01507,금요일,맑음,건조,차대차,기타,안전거리미확보,승합,남,64세,상해없음,건설기계,남,33세,경상,2019,2,15,8,대구광역시,달성군,유가읍,교차로,교차로안,454.0,6.0,0.0,0.0,2.0
1508,ACCIDENT_01508,금요일,맑음,건조,차대차,측면충돌,차로위반,화물,남,64세,상해없음,승용,여,50세,경상,2019,2,15,8,대구광역시,달서구,장동,교차로,교차로안,210.0,,0.0,0.0,1.0
1509,ACCIDENT_01509,금요일,맑음,건조,차대차,측면충돌,안전운전불이행,이륜,남,74세,부상신고,승합,남,31세,상해없음,2019,2,15,9,대구광역시,수성구,상동,교차로,교차로안,700.0,5.0,,,
1510,ACCIDENT_01510,금요일,맑음,건조,차대차,추돌,안전운전불이행,승용,남,28세,상해없음,승용,남,70세,경상,2019,2,15,9,대구광역시,달서구,본동,단일로,기타,290.0,,0.0,0.0,2.0
1511,ACCIDENT_01511,금요일,맑음,건조,차대사람,기타,안전운전불이행,승용,여,63세,상해없음,보행자,여,24세,경상,2019,2,15,9,대구광역시,서구,내당동,단일로,기타,,,,,
1512,ACCIDENT_01512,금요일,맑음,건조,차량단독,공작물충돌,안전운전불이행,승용,여,27세,상해없음,,,,,2019,2,15,9,대구광역시,북구,서변동,단일로,기타,237.0,5.0,0.0,0.0,3.0
1513,ACCIDENT_01513,금요일,맑음,건조,차대사람,기타,안전운전불이행,승용,여,29세,상해없음,보행자,남,69세,사망,2019,2,15,12,대구광역시,서구,내당동,단일로,기타,,,,,
1514,ACCIDENT_01514,금요일,맑음,건조,차대차,측면충돌,교차로운행방법위반,승용,남,27세,상해없음,자전거,남,61세,중상,2019,2,15,12,대구광역시,북구,동호동,교차로,교차로안,60.0,,0.0,0.0,1.0
1515,ACCIDENT_01515,금요일,맑음,건조,차대차,기타,안전운전불이행,승용,남,56세,상해없음,이륜,남,30세,경상,2019,2,15,13,대구광역시,동구,신천동,단일로,기타,1032.0,,7.0,0.0,0.0
1516,ACCIDENT_01516,금요일,맑음,건조,차대차,측면충돌,기타,승용,여,57세,상해없음,승용,남,44세,상해없음,2019,2,15,13,대구광역시,중구,달성동,교차로,교차로안,192.0,,4.0,0.0,0.0
1517,ACCIDENT_01517,금요일,맑음,건조,차대차,측면충돌,신호위반,승용,남,76세,상해없음,이륜,남,37세,경상,2019,2,15,13,대구광역시,중구,대신동,교차로,교차로부근,391.0,2.0,11.0,0.0,0.0
1518,ACCIDENT_01518,금요일,맑음,건조,차대차,측면충돌,안전거리미확보,승용,남,72세,상해없음,승용,여,32세,경상,2019,2,15,13,대구광역시,남구,대명동,단일로,기타,5377.0,26.0,20.0,1.0,0.0
1519,ACCIDENT_01519,금요일,맑음,건조,차대사람,기타,안전운전불이행,승합,남,55세,상해없음,보행자,여,81세,부상신고,2019,2,15,15,대구광역시,북구,복현동,단일로,기타,534.0,11.0,0.0,9.0,5.0
1520,ACCIDENT_01520,금요일,맑음,건조,차대차,측면충돌,안전거리미확보,이륜,남,59세,상해없음,자전거,남,65세,중상,2019,2,15,16,대구광역시,서구,원대동3가,단일로,기타,,,,,
1521,ACCIDENT_01521,금요일,맑음,건조,차대차,측면충돌,안전운전불이행,기타불명,남,25세,부상신고,승용,여,45세,상해없음,2019,2,15,16,대구광역시,북구,검단동,교차로,교차로안,391.0,1.0,0.0,0.0,1.0
1522,ACCIDENT_01522,금요일,맑음,건조,차대차,측면충돌,안전거리미확보,승합,남,52세,경상,승용,여,37세,상해없음,2019,2,15,16,대구광역시,중구,동인동2가,단일로,기타,75.0,,6.0,0.0,0.0
1523,ACCIDENT_01523,금요일,맑음,건조,차대차,추돌,안전운전불이행,승용,여,37세,상해없음,이륜,남,39세,경상,2019,2,15,17,대구광역시,수성구,범어동,단일로,기타,,,,,
1524,ACCIDENT_01524,금요일,맑음,건조,차대차,측면충돌,안전거리미확보,승용,남,61세,경상,승용,남,68세,경상,2019,2,15,18,대구광역시,동구,효목동,단일로,기타,1164.0,,,,
1525,ACCIDENT_01525,금요일,맑음,건조,차대차,측면충돌,기타,승용,남,58세,상해없음,이륜,남,31세,경상,2019,2,15,18,대구광역시,서구,내당동,단일로,기타,,,,,
1526,ACCIDENT_01526,금요일,맑음,건조,차대차,정면충돌,안전운전불이행,자전거,남,30세,중상,화물,남,55세,상해없음,2019,2,15,18,대구광역시,서구,중리동,단일로,기타,,,,,
1527,ACCIDENT_01527,금요일,맑음,건조,차대차,측면충돌,안전운전불이행,승용,여,45세,기타불명,승용,남,31세,경상,2019,2,15,18,대구광역시,달서구,성당동,교차로,교차로부근,46.0,,0.0,1.0,2.0
1528,ACCIDENT_01528,금요일,맑음,건조,차대차,기타,안전운전불이행,승용,남,65세,상해없음,승용,남,41세,상해없음,2019,2,15,19,대구광역시,북구,산격동,교차로,교차로부근,968.0,8.0,0.0,29.0,13.0
1529,ACCIDENT_01529,금요일,맑음,건조,차대차,측면충돌,안전운전불이행,이륜,남,31세,부상신고,승용,남,24세,경상,2019,2,15,20,대구광역시,달서구,도원동,단일로,기타,91.0,,0.0,0.0,2.0
1530,ACCIDENT_01530,금요일,맑음,건조,차대차,측면충돌,안전거리미확보,승용,남,36세,상해없음,화물,남,56세,경상,2019,2,15,21,대구광역시,달서구,장기동,단일로,기타,335.0,,0.0,2.0,1.0
1531,ACCIDENT_01531,금요일,맑음,건조,차대차,측면충돌,안전운전불이행,승용,남,79세,상해없음,화물,여,36세,상해없음,2019,2,15,22,대구광역시,동구,효목동,단일로,기타,1164.0,,,,
1532,ACCIDENT_01532,금요일,맑음,건조,차대사람,횡단중,신호위반,이륜,남,47세,상해없음,보행자,남,42세,중상,2019,2,15,23,대구광역시,달서구,진천동,교차로,교차로안,627.0,,0.0,1.0,3.0
1533,ACCIDENT_01533,토요일,맑음,건조,차대차,측면충돌,안전거리미확보,승용,남,23세,상해없음,승용,남,50세,중상,2019,2,16,0,대구광역시,중구,대봉동,교차로,교차로부근,637.0,,5.0,0.0,0.0
1534,ACCIDENT_01534,토요일,맑음,건조,차대사람,횡단중,과속,승용,남,48세,상해없음,보행자,남,22세,중상,2019,2,16,3,대구광역시,동구,효목동,교차로,교차로횡단보도내,1164.0,,,,
1535,ACCIDENT_01535,토요일,맑음,건조,차량단독,공작물충돌,안전운전불이행,승용,남,25세,부상신고,,,,,2019,2,16,5,대구광역시,달성군,옥포읍,단일로,기타,,,,,
1536,ACCIDENT_01536,토요일,맑음,건조,차대차,측면충돌,안전거리미확보,승용,여,45세,상해없음,승용,남,62세,경상,2019,2,16,6,대구광역시,동구,신천동,단일로,기타,1032.0,,7.0,0.0,0.0
1537,ACCIDENT_01537,토요일,맑음,건조,차량단독,기타,안전운전불이행,이륜,남,38세,경상,,,,,2019,2,16,6,대구광역시,북구,검단동,교차로,교차로부근,391.0,1.0,0.0,0.0,1.0
1538,ACCIDENT_01538,토요일,맑음,건조,차대차,측면충돌,직진우회전진행방해,승용,남,20세,상해없음,승용,남,25세,경상,2019,2,16,8,대구광역시,달서구,송현동,교차로,교차로안,1365.0,,0.0,7.0,7.0
1539,ACCIDENT_01539,토요일,맑음,건조,차대차,측면충돌,안전운전불이행,자전거,남,83세,부상신고,승용,여,51세,상해없음,2019,2,16,8,대구광역시,북구,동천동,교차로,교차로횡단보도내,70.0,7.0,0.0,0.0,7.0
1540,ACCIDENT_01540,토요일,맑음,건조,차대차,측면충돌,안전운전불이행,승용,남,39세,경상,승용,남,58세,경상,2019,2,16,9,대구광역시,수성구,만촌동,단일로,기타,,,,,
1541,ACCIDENT_01541,토요일,맑음,건조,차대차,추돌,안전운전불이행,승용,남,23세,상해없음,승용,남,44세,경상,2019,2,16,9,대구광역시,중구,남산동,단일로,기타,1474.0,9.0,12.0,0.0,0.0
1542,ACCIDENT_01542,토요일,맑음,건조,차대차,측면충돌,안전운전불이행,이륜,남,44세,경상,승용,여,32세,상해없음,2019,2,16,11,대구광역시,중구,태평로3가,교차로,교차로횡단보도내,47.0,,1.0,0.0,0.0
1543,ACCIDENT_01543,토요일,맑음,건조,차대차,측면충돌,교차로운행방법위반,승용,남,20세,부상신고,승용,남,58세,상해없음,2019,2,16,11,대구광역시,달서구,용산동,교차로,교차로안,480.0,,0.0,2.0,2.0
1544,ACCIDENT_01544,토요일,맑음,건조,차대차,기타,안전운전불이행,원동기,남,19세,경상,승용,여,53세,중상,2019,2,16,12,대구광역시,동구,율하동,교차로,교차로안,407.0,,0.0,0.0,4.0
1545,ACCIDENT_01545,토요일,맑음,건조,차대차,기타,신호위반,승합,남,42세,상해없음,승용,남,48세,경상,2019,2,16,12,대구광역시,수성구,수성동1가,교차로,교차로안,,,,,
1546,ACCIDENT_01546,토요일,맑음,건조,차대차,측면충돌,신호위반,자전거,남,68세,부상신고,승용,남,68세,상해없음,2019,2,16,12,대구광역시,북구,침산동,교차로,교차로부근,732.0,7.0,8.0,15.0,2.0
1547,ACCIDENT_01547,토요일,맑음,건조,차대차,기타,안전운전불이행,승용,남,49세,상해없음,자전거,남,67세,중상,2019,2,16,12,대구광역시,북구,구암동,단일로,기타,273.0,10.0,0.0,0.0,7.0
1548,ACCIDENT_01548,토요일,맑음,건조,차대차,측면충돌,안전운전불이행,승용,여,54세,상해없음,이륜,남,20세,경상,2019,2,16,12,대구광역시,북구,국우동,교차로,교차로부근,174.0,6.0,,,
1549,ACCIDENT_01549,토요일,맑음,건조,차대사람,횡단중,신호위반,이륜,남,34세,상해없음,보행자,여,8세,중상,2019,2,16,15,대구광역시,달서구,상인동,단일로,기타,843.0,,0.0,0.0,5.0
1550,ACCIDENT_01550,토요일,맑음,건조,차대차,측면충돌,교차로운행방법위반,승용,여,49세,경상,승용,남,39세,경상,2019,2,16,15,대구광역시,달서구,호림동,교차로,교차로안,4.0,,0.0,0.0,3.0
1551,ACCIDENT_01551,토요일,맑음,건조,차대차,측면충돌,신호위반,화물,남,57세,상해없음,승용,남,26세,경상,2019,2,16,15,대구광역시,북구,읍내동,교차로,교차로안,369.0,13.0,0.0,13.0,2.0
1552,ACCIDENT_01552,토요일,맑음,건조,차대차,측면충돌,안전운전불이행,기타불명,기타불명,미분류,기타불명,승용,여,50세,경상,2019,2,16,16,대구광역시,동구,효목동,단일로,기타,1164.0,,,,
1553,ACCIDENT_01553,토요일,맑음,건조,차대차,추돌,안전운전불이행,화물,남,39세,기타불명,승용,남,54세,부상신고,2019,2,16,16,대구광역시,수성구,수성동2가,기타,기타,,,,,
1554,ACCIDENT_01554,토요일,맑음,건조,차대사람,길가장자리구역통행중,안전운전불이행,기타불명,기타불명,미분류,기타불명,보행자,여,23세,부상신고,2019,2,16,16,대구광역시,북구,복현동,단일로,기타,534.0,11.0,0.0,9.0,5.0
1555,ACCIDENT_01555,토요일,맑음,건조,차대사람,기타,안전운전불이행,승용,여,50세,기타불명,보행자,남,13세,경상,2019,2,16,17,대구광역시,수성구,두산동,단일로,기타,473.0,5.0,,,
1556,ACCIDENT_01556,토요일,맑음,건조,차대사람,보도통행중,기타,승용,남,55세,상해없음,보행자,여,81세,경상,2019,2,16,17,대구광역시,서구,내당동,단일로,기타,,,,,
1557,ACCIDENT_01557,토요일,맑음,건조,차대차,측면충돌,교차로운행방법위반,승용,남,63세,경상,승용,남,51세,경상,2019,2,16,17,대구광역시,북구,연경동,교차로,교차로안,116.0,,,,
